	-0.148165	-0.177247	-0.199019	-0.182983	-0.170955
	-0.177247	-0.355449	-0.355226	-0.299102	-0.257009
	-0.199019	-0.355226	-0.472163	-0.386030	-0.321430
	-0.182983	-0.299102	-0.386030	-0.499080	-0.316117
	-0.170955	-0.257009	-0.321430	-0.316117	-0.312133


	0.040000	-0.000000	0.000000	-0.000000	0.000000
	-0.007882	0.208000	0.166000	0.336000	-0.000000
	-0.006795	0.166000	0.126000	0.336000	0.000000
	-0.000777	0.336000	0.336000	0.336000	-0.000000
	0.063937	0.059453	0.068966	-0.000000	0.040000
